col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,target
6726,6.92820323,49.75942122,17.69180601,30,17.40689519,3.267521997,cat2,440.0244135,cat6,1416.142572
6727,7.211102551,54.35071297,19.26136028,33.9411255,18.62793601,3.40013235,cat2,16.5085099,cat5,1416.142572
6728,7.211102551,53.91660227,17.80449381,30.91924967,16.70329309,3.872996256,cat2,697.6388775,cat6,1416.142572
6729,7.211102551,52.79204486,18.78829423,32.51153641,19.07878403,3.198702862,cat2,623.1688502,cat3,1416.142572
6730,7.211102551,50.67543784,18.57417562,33.19638535,18.57417562,3.022796718,cat2,638.9417469,cat14,1416.142572
6731,7.211102551,52.36410985,20.54263858,33.95585369,20.34698995,2.848227519,cat2,45.18628671,na,1416.142572
6732,6.633249581,43.78355856,16.2788206,27.45906044,16.03121954,3.52472694,cat2,702.2597443,,1416.142572
6733,6.633249581,41.77319715,15.39480432,26.32489316,15.74801575,3.129089324,cat2,699.9428444,cat8,1416.142572
6734,6.708203932,54.46099522,20.37154879,35.08560959,20.22374842,2.799053411,cat2,199.996765,cat8,1416.142572
6735,7,61.50609726,24.06241883,40.01249805,23.21637353,2.510239032,cat2,402.2036669,cat10,1416.142572
6736,7.071067812,42.83689998,15.19868415,25.21904043,14.52583905,3.412784787,cat2,336.4270502,cat6,1416.142572
6737,6.8556546,47.26520919,16.61324773,27.36786437,16.1245155,3.872996256,cat2,758.3108399,cat3,1416.142572
6910,5.567764363,60,21.63330765,37.17526059,20.85665361,2.731245137,cat2,327.0930454,cat15,1416.142572
6912,5.744562647,33.36165464,12.04159458,20.59126028,11.70469991,2.889186737,cat2,251.9090973,cat11,1416.142572
6920,4.242640687,63.85922016,22,38.60051813,21.9544984,3.286852598,cat2,179.4424838,cat8,1416.142572
8188,4,63.12685641,23.8117618,36.4280112,23.74868417,2.824305224,cat2,613.8989741,cat11,1416.142572
8569,5.385164807,43.92038251,22.86919325,26.19160171,21.33072901,2.352594313,cat2,556.1364219,cat6,1416.142572
8570,5.196152423,39.19183588,19.41648784,23.51595203,18.05547009,2.325682695,cat2,792.0305484,na,1416.142572
8572,6.08276253,49.57822102,20,30.33150178,19.36491673,2.80934156,cat2,555.5074796,cat13,1416.142572
8574,6.244997998,45.16635916,18.33030278,30.43024811,18.734994,2.748672407,cat2,74.21067069,cat14,1416.142572
8576,6.08276253,39.69886648,18.57417562,25.72936066,18.43908891,2.30390972,cat2,355.8941025,na,1416.142572
8577,6.557438524,37.33630941,17.91647287,23.49468025,17.20465053,2.441229199,cat2,535.3097686,cat8,1416.142572
8578,5.567764363,37.78888726,17.88854382,26.01922366,18.1934054,2.689163439,cat2,281.0170649,cat13,1416.142572
8579,5.916079783,34.55430509,17.08800749,22.5166605,17.17556404,3.013502945,cat2,281.5426586,,1416.142572
8580,6.164414003,64.54455825,28.77498914,40,27.74887385,2.527073406,cat2,413.6588814,cat2,1416.142572
8581,5.830951895,54.39669108,25.27844932,33.80828301,24.35159132,2.519523765,cat2,190.3230731,cat3,1416.142572
8582,5.567764363,26.4952826,12.68857754,15.3622915,12,2.247153755,cat2,322.5040379,cat5,1416.142572
8585,5.567764363,54.09251335,22.18107301,33.89690251,21.81742423,2.821542132,cat2,33.21920127,cat14,1416.142572
8586,6,46.11941023,17.72004515,28.40774542,17.49285568,2.856501357,cat2,258.4994401,cat2,1416.142572
8587,2.645751311,65.68104749,26.92582404,41.21892769,26.79552201,2.864210188,cat2,324.5245749,,1416.142572
8629,5.567764363,38.05259518,15.62049935,24.63736999,16.09347694,2.855048161,cat2,198.7945705,,1416.142572
8632,6,54.97272051,21.9544984,35.74912586,22.22611077,2.695384945,cat2,93.66325093,cat6,1416.142572
8633,6,39.28103868,14.62873884,21.77154106,13.67479433,3.056124997,cat2,272.4653673,cat12,1416.142572
8634,5.916079783,41.86884283,17.20465053,24.79919354,16.58312395,2.738612788,cat2,196.1535691,cat3,1416.142572
8635,5.830951895,23.23790008,10.34408043,14.59451952,10.19803903,2.517995234,cat2,369.6536676,cat11,1416.142572
8636,5.916079783,32.55764119,13.82027496,21.07130751,14,2.828692277,cat2,690.7112634,cat12,1416.142572
8637,6.557438524,49.9199359,21.1896201,32.14031736,20.90454496,2.821595293,cat2,103.6427246,,1416.142572
8638,6.32455532,30.41381265,15.93737745,19.26136028,15.06651917,2.292007853,cat2,301.4715052,cat15,1416.142572
8639,5.830951895,38.35361782,17.54992877,22.3159136,16.24807681,2.66161605,cat2,672.4454543,cat12,1416.142572
8646,6.164414003,48.96937819,20.76053949,30.18277655,19.79898987,2.287334693,cat2,97.35989343,cat12,1416.142572
8647,6.708203932,45.74931693,22.29349681,29.01723626,21.72556098,2.514577499,cat2,481.0143934,cat13,1416.142572
8649,6.708203932,46.70117772,22.47220505,31.06444913,21.70253441,2.31982758,cat2,616.7230129,cat11,1416.142572
8655,6.403124237,47.29693436,24.43358345,30.62678566,22.86919325,2.170368632,cat2,132.948257,cat6,1416.142572
8775,4.358898944,78.89233169,33.24154028,56.14267539,32.80243893,2.440102457,cat2,58.57056458,cat10,1416.142572
8819,6.08276253,25.03996805,9.746794345,16.09347694,10.29563014,2.624309433,cat2,557.7694322,cat6,1416.142572
8833,5.744562647,56.39148872,29.41088234,36.70149861,29,2.016209315,cat2,565.7831568,cat13,1416.142572
8847,5.196152423,63.07931515,22.58317958,36.7559519,22.8035085,3.872996256,cat2,312.1992097,cat13,1416.142572
8848,6.708203932,51.82663408,16.82260384,29.27456234,16.09347694,3.872996256,cat2,381.4130225,cat12,1416.142572
8849,7.211102551,61.31068422,21.54065923,37.50999867,20.54263858,3.872996256,cat2,576.120609,cat11,1416.142572
8850,7.211102551,61.76568627,20.95232684,35.58089375,20.32240143,3.872996256,cat2,218.4906006,,1416.142572
8851,6.08276253,52.11525688,17.3781472,28.44292531,17.05872211,3.872996256,cat2,263.50117,cat2,1416.142572
8852,6.32455532,59.5986577,19.79898987,32,19.23538406,3.872996256,cat2,577.9622744,cat3,1416.142572
8853,6.92820323,49.12229636,16.15549442,27.74887385,15.74801575,3.872996256,cat2,30.40780327,,1416.142572
8854,7.211102551,59.68249325,19.84943324,34.10278581,19,3.872996256,cat2,261.0843924,cat10,1416.142572
8855,7.211102551,34.66987165,11.91637529,20.19900988,11.74734012,3.872996256,cat2,563.1293966,cat12,1416.142572
8856,6.92820323,52.90557627,24.41311123,35.14256678,23.68543856,2.118867622,cat2,174.4372731,cat14,1416.142572
8857,5.744562647,72.8079666,35.79106034,47.36032094,34.04408906,2.05878605,cat2,232.1396035,,1416.142572
8858,6.708203932,56.06246516,23.51595203,33.95585369,23.74868417,2.40337263,cat2,13.19825373,cat2,1416.142572
8859,5.196152423,81.27115109,41.35214626,51.623638,38.98717738,1.951614716,cat2,247.5473842,cat8,1416.142572
8860,4.69041576,46.5832588,24.35159132,29.15475947,22.8035085,1.706077372,cat2,542.958814,,1416.142572
8861,6,40.75536774,19.87460691,26.26785107,19.10497317,1.828606026,cat2,444.1496328,cat8,1416.142572
8862,7.071067812,38.8458492,17.05872211,26.26785107,16.09347694,2.496878051,cat2,690.0931715,cat2,1416.142572
8863,7.211102551,34.82814953,13.92838828,22.42766149,13.92838828,2.830106005,cat2,585.6319658,cat14,1416.142572
8864,7.211102551,36.20773398,14.73091986,24.04163056,14.31782106,2.770758019,cat2,752.148388,cat3,1416.142572
8865,6.557438524,43.3474336,19.92485885,29.54657341,19.54482029,1.95340728,cat2,329.7381985,cat8,1416.142572
8866,6.08276253,54.54356057,26.55183609,35.93048845,25.57342371,2.309025769,cat2,618.3391084,cat4,1416.142572
8867,6.244997998,57.43692192,28.82707061,40.60788101,27.54995463,1.824691755,cat2,312.4595217,,1416.142572
8868,6.08276253,61.48983656,29.54657341,41.53311931,28.94822965,2.036050098,cat2,411.0922658,,1416.142572
8869,6.8556546,60.43177972,31.09662361,37.92097045,29.78254522,1.922602403,cat2,357.5693799,cat2,1416.142572
8870,7.211102551,43.25505751,18.05547009,25.41653005,16.85229955,2.880295124,cat2,540.2811557,cat8,1416.142572
8871,7.211102551,50.009999,19.02629759,27.34958866,18.68154169,2.575713493,cat2,749.3219057,cat5,1416.142572
8872,6.557438524,51.623638,23.57965225,31.85906464,22.49444376,2.034969287,cat2,235.7431202,cat13,1416.142572
8873,6.557438524,70.66823898,32.51153641,42.77849927,31.12876483,2.352041666,cat2,193.9219234,cat4,1416.142572
8874,6.8556546,54.5802162,25.01999201,32.80243893,23.89560629,1.997598558,cat2,550.2097276,cat15,1416.142572
8875,7.211102551,14.28285686,5.830951895,33.9705755,5.291502622,3.055650504,cat2,360.333056,cat11,1416.142572
8876,7.211102551,49.15282291,17.05872211,28.46049894,16.43167673,3.72231111,cat2,653.0879886,na,1416.142572
8877,7.071067812,50.96076922,18.43908891,31.04834939,18.41195264,3.64741004,cat2,67.03680504,cat8,1416.142572
8878,6.92820323,48.7954916,18.57417562,29.30870178,17.49285568,2.832966643,cat2,509.6230959,,1416.142572
8879,7.211102551,54.77225575,19.33907961,33.80828301,19.36491673,3.872996256,cat2,519.8184975,,1416.142572
8880,7.211102551,47.2546294,17.80449381,27.73084925,16.64331698,2.895496503,cat2,127.8164949,cat12,1416.142572
8881,5.567764363,63.76519427,30.83828789,39.14077158,29.46183973,2.193741097,cat2,703.5148065,cat8,1416.142572
8883,6.32455532,37.17526059,12.92284798,21.97726098,13.34166406,3.421184006,cat2,607.560124,na,1416.142572
8884,7.211102551,38.80721582,14.4222051,23.38803113,13.6381817,2.805441142,cat2,162.4676048,cat15,1416.142572
8885,7.211102551,41.36423576,15.65247584,25.90366769,15.55634919,2.785175039,cat2,26.17030739,cat5,1416.142572
8886,6.633249581,46.32493929,19.84943324,29.17190429,18.84144368,2.545584412,cat2,690.0580379,cat6,1416.142572
8887,6.08276253,63.81222453,30.08321791,38.31448812,30.38091506,1.963950101,cat2,378.9434163,cat10,1416.142572
8888,4.898979486,86.127812,41.89272013,52.08646657,39.7114593,2.255371366,cat2,588.3441233,cat5,1416.142572
8894,5,52.50714237,27.16615541,31.84336666,25.15949125,1.772935419,cat2,654.3769558,cat6,1416.142572
8901,6.8556546,44.22668877,16.64331698,26.90724809,16.64331698,2.993593159,cat2,575.6567532,cat4,1416.142572
8902,7,61.4817046,27.22131518,37.88139385,26.26785107,2.07745036,cat2,86.49007099,cat5,1416.142572
8903,6.32455532,37.34969879,16.88194302,24.69817807,16.18641406,1.991456753,cat2,337.8098241,cat5,1416.142572
8904,6,50.38849075,23.13006701,31.28897569,22.36067977,1.914862919,cat2,697.9789185,cat14,1416.142572
8924,5.291502622,25.51470164,15.87450787,18.24828759,13.19090596,1.404350384,cat2,156.4107786,cat8,1416.142572
8925,7.211102551,35.22782991,22.4053565,26.05762844,21.42428529,1.519802619,cat2,321.4917563,cat5,1416.142572
8929,5.656854249,58.36951259,32.72613634,38.249183,31.40063694,1.742670365,cat2,555.4993412,,1416.142572
8935,7.211102551,36.86461718,19.87460691,22.82542442,19.18332609,1.635114675,cat2,509.5013849,cat3,1416.142572
8936,4.69041576,59.02541825,31.22498999,35.60898763,30.85449724,1.805796223,cat2,240.6814252,cat10,1416.142572
8942,6.92820323,40.49691346,17.94435844,25.76819745,17.34935157,2,cat2,542.2688244,na,1416.142572
8943,6.782329983,37.13488926,15.45962483,26.2297541,16.40121947,2.624899998,cat2,47.1911991,,1416.142572
8975,5.099019514,50.02999101,21.1896201,34.89985673,20.63976744,2.316959214,cat2,67.43000032,cat13,1416.142572
8986,4.582575695,134.655115,73.61385739,86.2032482,70.21395873,2.30995671,cat2,186.7592186,cat2,1416.142572
8991,5,84.29116205,31.81194744,50.18964037,31.68595904,2.609827581,cat2,255.4876613,cat6,1416.142572
9006,6.480740698,26.79552201,11.83215957,18,11.44552314,2.530177859,cat2,370.2996358,cat3,1416.142572
9014,4.123105626,128.6234815,46.96807426,78.8289287,46.021734,3.020397325,cat2,285.6659646,cat14,1416.142572
9016,3,106.0707311,39.92492956,55.03635162,35.02855978,2.593703915,cat2,733.3727581,cat3,1416.142572
9031,5,66.633325,26.32489316,39.49683532,25.21904043,2.977683664,cat2,330.3761346,cat3,1416.142572
9137,4.69041576,66.65583245,23.66431913,39.66106403,22.27105745,3.1667807,cat2,520.8289595,,1416.142572
9181,2.236067977,64.97691898,26.68332813,44.98888752,25.41653005,2.422870199,cat2,549.8017144,cat11,1416.142572
9858,3.605551275,55.04543578,20.32240143,32.04684072,19.05255888,2.638465463,cat2,526.5668745,cat6,1416.142572
10167,5.477225575,51.27377497,18.1934054,30.91924967,17.8605711,3.147554606,cat2,239.4595347,cat6,1416.142572
10170,5.196152423,45.04442252,15.55634919,26.66458325,15.93737745,3.129792325,cat2,257.451486,cat6,1416.142572
10333,3.741657387,60.54750201,21.02379604,37.41657387,20.80865205,3.183017436,cat2,281.1219538,cat13,1416.142572
10337,1.414213562,24.12467616,8.366600265,14.10673598,8,2.668201642,cat2,418.1185484,cat5,1416.142572
10416,2,40.07492982,22.3159136,28.54820485,20.63976744,1.837117307,cat2,718.6737745,na,1416.142572
10418,2.645751311,82.54695633,28.01785145,46.63689527,26.0959767,3.238826948,cat2,113.4080208,cat3,1416.142572
10449,4.69041576,52.23025943,24.81934729,32.87856445,23.79075451,1.280351514,cat2,436.7665228,cat14,1416.142572
10451,5,54.71745608,22.7815715,30.0499584,20.24845673,2.585575371,cat2,559.7190905,cat3,1416.142572
10455,4.69041576,28.44292531,13.41640786,18.27566688,12.52996409,1.544215011,cat2,732.5750602,cat12,1416.142572
10459,2.449489743,40.47221269,13.7113092,23.91652149,13.19090596,3.612506055,cat2,449.854272,cat4,1416.142572
10465,5.567764363,71.49825173,27.89265136,39.11521443,25.45584412,3.224639515,cat2,66.91719573,cat3,1416.142572
10467,5.385164807,41.47288271,16.40121947,24.73863375,16.0623784,2.797123522,cat2,468.0032757,cat8,1416.142572
10472,2,60.19136151,27.09243437,33.60059523,23.02172887,2.39334494,cat2,763.8676896,cat15,1416.142572
10473,4.123105626,46.56178691,17.02938637,25.57342371,16.70329309,3.135617961,cat2,715.9844682,cat6,1416.142572
10484,2.828427125,48.23898838,16.21727474,29.9833287,15.3622915,3.86016839,cat2,502.1157219,cat3,1416.142572
10485,2.828427125,53.73081053,18.734994,34.2928564,18.734994,3.224174313,cat2,207.8414074,cat2,1416.142572
10506,2.236067977,43.46262762,18.94729532,24.81934729,15.68438714,1.974639208,cat2,797.772342,cat8,1416.142572
10519,3.464101615,68.38128399,26.41968963,39.28103868,24.45403852,2.525668228,cat2,793.2571822,cat12,1416.142572
10520,1.414213562,100.039992,38.11823711,59.58187644,33.74907406,3.179968553,cat2,334.561134,cat14,1416.142572
10575,2.449489743,14.52583905,7.141428429,11.18033989,6.633249581,1.40210556,cat2,694.6242138,cat2,1416.142572
10618,2,39.30648801,17.43559577,28.0713377,17.20465053,2.132346126,cat2,729.1132042,cat5,1416.142572
10644,6,45.35416188,18.13835715,25.65151068,17.57839583,2.804639014,cat2,625.120523,cat10,1416.142572
10645,4.898979486,79.10752177,31.67017524,41.59326869,27.4226184,3.310604174,cat2,186.9225981,cat4,1416.142572
10646,5.916079783,45.46427169,20.68816087,26.90724809,19.41648784,2.416009106,cat2,143.5943593,cat5,1416.142572
10648,6.403124237,44.91102315,22.11334439,27.98213716,20.0748599,2.039387163,cat2,726.9374556,cat5,1416.142572
10652,5.385164807,59.91660872,27.78488798,32.71085447,24.55605832,2.108648856,cat2,279.7427331,cat15,1416.142572
10666,5,47.61302343,18.94729532,29.42787794,18.65475811,2.791057147,cat2,497.1207123,,1416.142572
10667,3.872983346,56.48893697,21.9544984,30.49590136,21.14237451,2.93259271,cat2,209.9473957,cat8,1416.142572
10668,5.196152423,47.72839826,17.77638883,27.78488798,17.43559577,3.182373328,cat2,435.8394648,cat10,1416.142572
10669,4.582575695,65.42935121,24.12467616,37.98683983,24,3.008637565,cat2,276.4118581,cat14,1416.142572
10670,4.795831523,56.26721959,20.27313493,33.04542328,18.57417562,2.817214937,cat2,595.6473638,cat12,1416.142572
10671,4.123105626,54.54356057,19.26136028,35.31288717,19.94993734,3.193571668,cat2,474.0238716,cat2,1416.142572
10672,4.242640687,27,10.24695077,17.77638883,10.39230485,3.223243708,cat2,283.8406593,cat15,1416.142572
10673,3.741657387,65.87867637,27.22131518,38.79432948,25.88435821,2.750890765,cat2,683.8129375,cat10,1416.142572
10674,3.605551275,72.05553414,25.65151068,43.18564576,25.72936066,3.872996256,cat2,577.9202144,cat5,1416.142572
10675,4.123105626,55.63272418,23.47338919,34.278273,23.10844002,2.304322026,cat2,267.363603,cat15,1416.142572
10676,5.291502622,58.34380858,22.29349681,33.67491648,21.58703314,2.687322087,cat2,449.6693488,cat6,1416.142572
10680,7.071067812,33.9411255,18.46618531,22.7815715,15,1.747283606,cat2,182.812702,cat10,1416.142572
10683,4.898979486,45.88027899,18.60107524,26.68332813,18.22086716,3.26111944,cat2,670.8326321,cat15,1416.142572
10685,6.633249581,42.81354926,18.1934054,22.69361144,16.37070554,2.572508503,cat2,520.4076109,cat13,1416.142572
10726,4.242640687,44.42971978,16.1245155,28.42534081,16.673332,3.139888533,cat2,659.9965572,cat11,1416.142572
10728,2,41.72529209,15,28.47806173,15.26433752,3.512990179,cat2,601.5586589,cat5,1416.142572
10729,5.567764363,74.08103671,32.48076354,44.02272141,31.04834939,2.97895955,cat2,635.5549225,cat5,1416.142572
10730,4.472135955,56.67450926,23.91652149,32.61901286,22.93468988,2.57206143,cat2,726.1380728,cat8,1416.142572
10732,6.633249581,49.989999,19.89974874,30.16620626,19.33907961,2.579612374,cat2,476.6442729,cat14,1416.142572
10733,5.744562647,55.85696018,24.53568829,33.98529094,23.51595203,2.301064971,cat2,760.1561329,cat14,1416.142572
10734,5.477225575,43.48562981,19.07878403,25.19920634,17.72004515,2.574198905,cat2,648.1173899,cat5,1416.142572
10736,6,38.67815921,15.71623365,21,14.24780685,2.795782538,cat2,350.3085216,cat14,1416.142572
10737,6.403124237,39,18.11077028,22.95648057,16.58312395,2.019009658,cat2,587.8791645,cat4,1416.142572
10738,6.32455532,52.82045058,23.04343724,30.85449724,20.59126028,2.19089023,cat2,309.8548478,cat15,1416.142572
10739,6.08276253,45.69463864,22.58317958,25.94224354,19.74841766,2.259380446,cat2,682.4710596,cat8,1416.142572
10741,5,49.64876635,24.18677324,30.09983389,21.72556098,1.911491564,cat2,601.5909526,,1416.142572
10742,4.795831523,42.52058325,20.19900988,23.21637353,17.32050808,1.888967972,cat2,598.7634414,cat2,1416.142572
10743,6.164414003,35.09985755,13.34166406,20.24845673,13.07669683,3.327912258,cat2,295.6064306,cat14,1416.142572
10744,6.08276253,35.27038418,13.15294644,19.84943324,12.40967365,3.219968944,cat2,597.0970945,na,1416.142572
10745,6,32.01562119,12.24744871,17.77638883,11.22497216,3.210109032,cat2,349.5940214,cat8,1416.142572
10746,6,55.51576353,21.33072901,27.76688675,19.10497317,3.34902971,cat2,99.03277449,cat10,1416.142572
10750,4.358898944,53.82378656,20.32240143,29.3257566,19.15724406,3.629572978,cat2,26.95509219,cat11,1416.142572
10752,6.403124237,42.3083916,19,23.23790008,16.85229955,2.454526431,cat2,423.4511114,cat12,1416.142572
10753,6.480740698,36.06937759,16.73320053,23.21637353,15.77973384,2.236067977,cat2,659.4747059,,1416.142572
10754,6.633249581,46.10856753,20.5669638,27.29468813,18.22086716,2.278661888,cat2,140.9304781,cat4,1416.142572
10755,6.32455532,40.48456496,18.76166304,22.3159136,16.673332,2.373520592,cat2,791.1054277,cat15,1416.142572
